transaction_id,action,recovered,recovered_amount,recovery_time,action_cost
20140,whatsapp,1,1478.11,145.9,18.0
93806,email,1,2626.35,61.0,5.0
28728,whatsapp,0,0.0,,18.0
45003,human_escalation,0,0.0,,250.0
14007,email,1,2949.95,259.1,5.0
44896,whatsapp,0,0.0,,18.0
84143,retry,1,1678.4,225.7,8.0
37900,email,0,0.0,,5.0
92000,payment_link,1,3695.43,204.7,12.0
46271,human_escalation,1,4093.11,169.9,250.0
41020,voice_call,1,1426.05,142.2,90.0
64179,retry,0,0.0,,8.0
9332,payment_link,1,2480.59,332.7,12.0
38496,retry,1,3501.32,66.6,8.0
51254,retry,1,4831.88,204.1,8.0
26313,payment_link,0,0.0,,12.0
93490,human_escalation,1,1209.34,647.4,250.0
99827,payment_link,1,753.74,80.9,12.0
241,payment_link,0,0.0,,12.0
33370,retry,0,0.0,,8.0
81819,email,0,0.0,,5.0
45831,email,1,1897.47,237.9,5.0
14726,email,0,0.0,,5.0
13200,payment_link,1,1401.71,165.8,12.0
29177,human_escalation,0,0.0,,250.0
49438,retry,1,1642.86,296.3,8.0
81589,whatsapp,1,998.26,577.8,18.0
69841,email,1,2395.17,189.3,5.0
61278,whatsapp,0,0.0,,18.0
28211,whatsapp,1,2626.05,246.4,18.0
71726,human_escalation,0,0.0,,250.0
74227,whatsapp,1,2740.79,38.1,18.0
7123,payment_link,0,0.0,,12.0
86655,email,1,3712.56,28.2,5.0
68709,retry,1,1145.04,69.6,8.0
91915,human_escalation,1,3171.54,128.3,250.0
59955,whatsapp,0,0.0,,18.0
25984,retry,0,0.0,,8.0
1323,payment_link,1,970.56,75.8,12.0
72225,voice_call,0,0.0,,90.0
29287,retry,1,1859.58,175.7,8.0
37838,whatsapp,0,0.0,,18.0
48658,email,0,0.0,,5.0
52165,retry,0,0.0,,8.0
43364,email,1,466.75,176.9,5.0
80687,retry,1,630.18,34.8,8.0
5066,whatsapp,0,0.0,,18.0
51415,whatsapp,0,0.0,,18.0
87507,retry,1,1970.53,552.9,8.0
15858,retry,1,1660.69,105.1,8.0
13247,retry,0,0.0,,8.0
92307,email,0,0.0,,5.0
67148,voice_call,0,0.0,,90.0
96150,whatsapp,0,0.0,,18.0
10040,retry,1,3402.93,44.8,8.0
16463,human_escalation,0,0.0,,250.0
64680,email,1,4400.33,118.2,5.0
46131,payment_link,1,1920.51,115.1,12.0
43814,retry,1,4029.87,220.2,8.0
39936,retry,1,6459.87,11.7,8.0
30242,whatsapp,1,4938.59,303.3,18.0
63186,email,0,0.0,,5.0
33014,retry,1,2147.04,80.2,8.0
83169,email,0,0.0,,5.0
39087,payment_link,0,0.0,,12.0
8529,email,1,4759.6,180.7,5.0
94500,whatsapp,1,1058.77,202.5,18.0
72536,human_escalation,1,2218.36,68.4,250.0
50651,retry,1,1177.27,572.0,8.0
23313,payment_link,1,2620.8,99.4,12.0
53264,retry,1,1667.32,70.5,8.0
27598,payment_link,1,817.39,56.1,12.0
28461,retry,0,0.0,,8.0
36677,retry,0,0.0,,8.0
8826,whatsapp,1,807.58,111.3,18.0
10647,payment_link,0,0.0,,12.0
58363,whatsapp,0,0.0,,18.0
38936,payment_link,1,1653.64,240.1,12.0
75153,retry,0,0.0,,8.0
9032,payment_link,1,979.96,233.2,12.0
90348,retry,0,0.0,,8.0
75319,retry,1,1137.19,172.1,8.0
84094,email,0,0.0,,5.0
73700,voice_call,1,2436.93,110.0,90.0
87493,retry,1,1043.4,412.2,8.0
44772,whatsapp,1,1062.3,79.6,18.0
36640,whatsapp,1,1013.78,71.9,18.0
24097,human_escalation,1,2505.57,66.1,250.0
23666,whatsapp,0,0.0,,18.0
51567,email,1,2059.22,78.8,5.0
19537,voice_call,0,0.0,,90.0
66012,email,0,0.0,,5.0
57675,whatsapp,1,1888.58,264.3,18.0
86715,email,1,1198.05,98.4,5.0
69340,whatsapp,1,2105.6,26.6,18.0
73450,payment_link,0,0.0,,12.0
54421,whatsapp,0,0.0,,18.0
38955,retry,1,1156.12,148.2,8.0
10752,email,1,1879.17,191.0,5.0
86905,voice_call,1,1621.37,62.3,90.0
21255,payment_link,1,2124.21,215.5,12.0
17780,whatsapp,0,0.0,,18.0
20800,voice_call,1,1651.75,192.5,90.0
23086,voice_call,1,1592.59,113.7,90.0
36885,payment_link,1,607.39,9.9,12.0
33917,voice_call,1,2171.88,187.5,90.0
93058,whatsapp,0,0.0,,18.0
90553,whatsapp,1,3966.14,51.3,18.0
97835,whatsapp,1,2776.07,108.8,18.0
6538,whatsapp,0,0.0,,18.0
13935,human_escalation,1,764.75,427.1,250.0
33574,retry,0,0.0,,8.0
67493,retry,1,1086.8,53.4,8.0
22826,retry,0,0.0,,8.0
14007,retry,1,2949.95,115.9,8.0
87942,payment_link,1,3304.48,131.8,12.0
93815,payment_link,1,1475.03,130.5,12.0
16944,retry,0,0.0,,8.0
9241,retry,1,1222.9,128.0,8.0
56983,voice_call,1,2174.87,132.6,90.0
43650,retry,1,3111.06,180.0,8.0
36126,retry,0,0.0,,8.0
45794,whatsapp,1,8759.51,262.9,18.0
36286,email,1,2248.22,121.3,5.0
80417,whatsapp,0,0.0,,18.0
81418,retry,0,0.0,,8.0
35981,retry,1,574.28,30.2,8.0
54124,voice_call,1,614.51,18.2,90.0
8949,human_escalation,1,547.94,61.9,250.0
75537,voice_call,1,1489.94,96.2,90.0
56041,voice_call,0,0.0,,90.0
88590,voice_call,1,1566.92,70.8,90.0
92020,payment_link,0,0.0,,12.0
21109,email,0,0.0,,5.0
99138,retry,0,0.0,,8.0
86217,retry,1,669.7,371.1,8.0
3255,retry,0,0.0,,8.0
80718,whatsapp,1,2432.32,57.5,18.0
93110,whatsapp,1,524.36,132.6,18.0
22468,email,1,2122.62,344.9,5.0
50446,retry,1,3721.92,104.6,8.0
67657,retry,1,689.21,120.1,8.0
20032,retry,1,5051.38,67.0,8.0
47619,whatsapp,1,3910.11,57.2,18.0
98831,email,1,495.33,56.5,5.0
66629,payment_link,0,0.0,,12.0
77327,retry,0,0.0,,8.0
75496,payment_link,0,0.0,,12.0
88035,retry,1,5976.64,1199.9,8.0
83030,email,0,0.0,,5.0
13487,human_escalation,0,0.0,,250.0
11985,whatsapp,0,0.0,,18.0
91054,retry,1,5533.7,11.6,8.0
81806,whatsapp,1,785.28,717.9,18.0
30076,email,1,763.33,165.5,5.0
48625,payment_link,1,1493.42,54.9,12.0
52001,payment_link,1,1811.45,90.3,12.0
4660,whatsapp,0,0.0,,18.0
99014,email,1,7593.89,134.4,5.0
23938,voice_call,0,0.0,,90.0
88851,payment_link,1,2576.43,254.6,12.0
9879,retry,1,736.06,172.1,8.0
76986,retry,0,0.0,,8.0
4822,email,1,9068.27,70.3,5.0
88852,retry,1,602.82,517.6,8.0
67734,payment_link,1,2919.03,43.3,12.0
83934,retry,1,13182.91,137.7,8.0
43589,voice_call,1,4528.0,56.0,90.0
61980,whatsapp,1,5231.61,142.2,18.0
89371,payment_link,1,1335.83,142.3,12.0
42068,email,1,2535.66,46.5,5.0
86725,whatsapp,1,1443.77,40.3,18.0
76297,whatsapp,1,413.37,47.2,18.0
61459,voice_call,0,0.0,,90.0
81547,retry,1,3064.98,53.5,8.0
61455,whatsapp,1,957.68,170.7,18.0
22039,payment_link,1,1004.82,297.5,12.0
71488,whatsapp,0,0.0,,18.0
48024,payment_link,0,0.0,,12.0
54688,voice_call,1,4391.7,201.2,90.0
7022,retry,0,0.0,,8.0
77087,email,0,0.0,,5.0
38376,email,1,15576.41,26.4,5.0
86543,retry,1,8793.71,21.9,8.0
36074,email,1,3269.03,84.0,5.0
87857,voice_call,1,3017.73,113.2,90.0
54669,retry,1,2371.23,93.6,8.0
65643,payment_link,1,3121.6,133.8,12.0
16717,human_escalation,1,4333.48,1234.0,250.0
7080,human_escalation,1,5940.3,79.3,250.0
97323,payment_link,1,1278.46,203.1,12.0
87929,retry,0,0.0,,8.0
13313,retry,1,3524.4,53.5,8.0
54613,voice_call,1,4200.85,61.3,90.0
95448,retry,1,9089.53,116.2,8.0
43381,retry,1,4574.21,98.2,8.0
66090,payment_link,1,3070.7,188.2,12.0
74004,payment_link,1,5998.48,61.3,12.0
71922,payment_link,1,356.55,80.5,12.0
7497,whatsapp,1,4443.98,61.0,18.0
68469,retry,1,1338.35,128.7,8.0
37043,whatsapp,1,4076.89,123.2,18.0
51135,retry,1,2164.81,172.4,8.0
51209,email,1,214.29,85.5,5.0
99191,payment_link,1,3323.27,43.2,12.0
67638,human_escalation,1,1926.97,108.6,250.0
14139,payment_link,1,1946.03,166.0,12.0
62977,whatsapp,1,3010.27,222.0,18.0
58485,payment_link,0,0.0,,12.0
11658,whatsapp,1,3548.46,191.4,18.0
71351,retry,1,2534.54,8.3,8.0
9303,email,1,1024.17,123.4,5.0
17316,email,0,0.0,,5.0
48252,payment_link,1,1699.2,122.5,12.0
97234,email,0,0.0,,5.0
21757,retry,1,881.44,108.3,8.0
69497,retry,0,0.0,,8.0
9339,retry,1,469.13,171.8,8.0
42557,payment_link,0,0.0,,12.0
34041,voice_call,0,0.0,,90.0
29362,retry,0,0.0,,8.0
26838,retry,0,0.0,,8.0
85848,payment_link,1,2855.44,223.3,12.0
74310,email,1,1812.06,185.1,5.0
71392,whatsapp,1,4793.19,108.0,18.0
78585,whatsapp,1,2689.06,165.5,18.0
65602,whatsapp,0,0.0,,18.0
36236,email,1,956.62,74.7,5.0
65324,human_escalation,0,0.0,,250.0
19167,payment_link,1,698.78,78.6,12.0
96679,email,0,0.0,,5.0
31087,voice_call,1,1532.61,190.2,90.0
75274,email,1,3013.01,273.1,5.0
4485,payment_link,1,1704.74,99.4,12.0
95688,payment_link,1,1338.78,13.1,12.0
99050,human_escalation,1,1976.9,75.2,250.0
86271,payment_link,1,1688.91,35.2,12.0
10358,payment_link,1,1144.61,58.6,12.0
53103,email,0,0.0,,5.0
64082,payment_link,0,0.0,,12.0
22430,retry,1,1201.98,286.8,8.0
2224,retry,0,0.0,,8.0
1930,voice_call,1,2964.86,98.1,90.0
69888,retry,0,0.0,,8.0
49861,payment_link,1,479.04,173.2,12.0
52942,payment_link,1,2610.3,54.5,12.0
35193,payment_link,1,3142.02,72.6,12.0
96991,retry,0,0.0,,8.0
90989,retry,1,2759.16,91.3,8.0
38073,retry,1,6197.61,223.3,8.0
62914,payment_link,0,0.0,,12.0
68159,payment_link,1,2260.67,116.8,12.0
64170,human_escalation,1,2072.12,92.9,250.0
18905,retry,1,6096.96,47.3,8.0
98954,voice_call,0,0.0,,90.0
11627,email,1,1668.62,49.3,5.0
85320,payment_link,1,383.21,28.3,12.0
56532,retry,1,4857.28,99.5,8.0
41088,email,0,0.0,,5.0
8883,retry,1,1307.08,97.0,8.0
13880,whatsapp,1,2029.45,51.6,18.0
55704,retry,1,1167.92,167.4,8.0
15186,retry,1,664.7,60.3,8.0
37133,retry,0,0.0,,8.0
36813,email,0,0.0,,5.0
59349,retry,1,2900.34,85.2,8.0
24746,human_escalation,0,0.0,,250.0
17818,voice_call,1,1734.8,553.6,90.0
82545,payment_link,1,3030.93,27.8,12.0
9505,email,1,985.97,131.6,5.0
69737,whatsapp,1,1214.54,94.3,18.0
46448,whatsapp,1,546.1,55.3,18.0
70600,payment_link,1,1947.75,339.4,12.0
82873,payment_link,1,862.09,261.2,12.0
55366,retry,1,274.94,187.9,8.0
74775,retry,1,1251.89,454.3,8.0
37719,whatsapp,1,1221.85,56.5,18.0
17566,retry,1,1547.97,67.7,8.0
88683,email,1,752.24,195.1,5.0
47905,voice_call,0,0.0,,90.0
96995,voice_call,1,388.26,21.0,90.0
11340,payment_link,1,417.74,32.3,12.0
34689,whatsapp,0,0.0,,18.0
53887,retry,1,1166.13,59.8,8.0
67344,payment_link,1,853.85,42.8,12.0
19462,email,1,1059.53,121.3,5.0
56440,retry,1,2291.9,71.9,8.0
61655,email,0,0.0,,5.0
83945,voice_call,1,1466.87,247.4,90.0
22239,whatsapp,1,2359.75,133.6,18.0
585,whatsapp,1,1086.46,56.4,18.0
26622,whatsapp,1,1491.13,54.0,18.0
98426,retry,1,753.48,141.4,8.0
34901,human_escalation,1,1497.46,85.8,250.0
92462,retry,1,396.22,186.4,8.0
92385,retry,1,2246.18,72.2,8.0
40538,human_escalation,1,966.14,251.8,250.0
26842,payment_link,0,0.0,,12.0
47916,whatsapp,1,7377.16,166.1,18.0
46142,voice_call,1,2538.34,59.3,90.0
51977,email,1,5171.79,112.7,5.0
81171,retry,0,0.0,,8.0
21589,whatsapp,0,0.0,,18.0
27253,whatsapp,1,4056.86,110.8,18.0
62062,retry,1,1521.67,131.7,8.0
15003,whatsapp,1,1258.23,45.0,18.0
86051,retry,0,0.0,,8.0
41548,email,1,1690.43,28.1,5.0
81613,whatsapp,1,4481.54,182.5,18.0
45509,human_escalation,1,2013.45,68.5,250.0
54664,human_escalation,1,1585.64,28.8,250.0
5315,voice_call,1,600.82,120.2,90.0
92029,email,1,2526.71,68.2,5.0
65667,human_escalation,1,1874.68,69.2,250.0
93076,retry,1,1991.01,38.1,8.0
80027,payment_link,1,491.22,328.6,12.0
8943,payment_link,1,387.22,164.3,12.0
8123,payment_link,0,0.0,,12.0
20816,payment_link,1,6715.84,175.1,12.0
36284,whatsapp,0,0.0,,18.0
4049,retry,1,962.23,158.4,8.0
50829,whatsapp,0,0.0,,18.0
54823,whatsapp,1,1398.36,277.2,18.0
34429,payment_link,1,1434.83,84.9,12.0
48449,human_escalation,0,0.0,,250.0
61272,retry,1,1226.16,230.0,8.0
31688,whatsapp,1,2031.13,29.5,18.0
39257,retry,1,1214.69,144.3,8.0
4398,payment_link,1,1550.7,681.1,12.0
93491,whatsapp,1,2590.52,379.1,18.0
44356,whatsapp,1,1588.01,206.7,18.0
21634,payment_link,0,0.0,,12.0
58895,voice_call,1,1454.46,64.7,90.0
51401,payment_link,0,0.0,,12.0
54542,whatsapp,1,2363.24,104.7,18.0
9725,payment_link,0,0.0,,12.0
29773,voice_call,1,1368.77,216.5,90.0
18022,payment_link,1,1426.26,94.0,12.0
59160,payment_link,1,1488.45,109.5,12.0
62178,payment_link,0,0.0,,12.0
65422,human_escalation,1,2998.53,231.5,250.0
58749,payment_link,1,1379.97,85.1,12.0
85941,payment_link,1,2402.19,731.7,12.0
34992,retry,1,899.86,296.6,8.0
50818,payment_link,1,2146.35,193.4,12.0
87883,human_escalation,1,4595.58,76.4,250.0
36840,voice_call,1,2986.79,365.2,90.0
77406,retry,1,407.64,56.9,8.0
38466,retry,1,538.96,134.6,8.0
73139,whatsapp,1,1296.89,52.5,18.0
3235,voice_call,1,774.78,130.7,90.0
91031,payment_link,0,0.0,,12.0
33167,whatsapp,1,4742.73,35.8,18.0
21387,email,1,8529.83,83.5,5.0
52020,whatsapp,1,765.92,288.7,18.0
32578,whatsapp,1,1184.01,109.8,18.0
85301,retry,1,2311.99,106.6,8.0
72677,email,1,1450.43,565.0,5.0
52206,whatsapp,1,2047.64,498.6,18.0
67698,retry,1,3126.92,50.4,8.0
31318,human_escalation,0,0.0,,250.0
31223,retry,0,0.0,,8.0
86680,retry,1,372.23,15.7,8.0
35822,payment_link,0,0.0,,12.0
24649,payment_link,1,604.53,303.6,12.0
43470,payment_link,0,0.0,,12.0
29914,voice_call,0,0.0,,90.0
44819,payment_link,1,1892.9,263.2,12.0
20071,voice_call,0,0.0,,90.0
16951,human_escalation,0,0.0,,250.0
11683,email,0,0.0,,5.0
14724,voice_call,1,1552.32,272.9,90.0
90381,retry,1,430.28,6.9,8.0
38087,whatsapp,1,614.27,112.7,18.0
39637,payment_link,1,1663.04,134.6,12.0
85919,human_escalation,1,4515.77,111.0,250.0
39162,payment_link,1,1299.12,36.9,12.0
49516,payment_link,1,4709.95,96.0,12.0
85112,retry,1,4788.26,231.8,8.0
21017,email,1,1648.05,121.5,5.0
59868,retry,0,0.0,,8.0
85130,retry,1,2583.36,131.2,8.0
50702,payment_link,1,3458.01,118.3,12.0
81484,retry,0,0.0,,8.0
41843,retry,1,2813.32,54.1,8.0
47003,payment_link,0,0.0,,12.0
63452,whatsapp,0,0.0,,18.0
76613,whatsapp,1,1697.97,109.8,18.0
29319,whatsapp,1,564.78,47.3,18.0
59422,retry,1,3066.27,257.1,8.0
71634,payment_link,1,3811.53,27.5,12.0
37135,whatsapp,1,3955.66,35.4,18.0
46577,payment_link,1,1577.84,43.9,12.0
8594,retry,0,0.0,,8.0
28279,whatsapp,1,1674.18,16.0,18.0
19414,email,1,2988.12,31.6,5.0
6462,payment_link,1,358.05,78.4,12.0
82505,retry,1,3004.8,104.4,8.0
43693,retry,0,0.0,,8.0
72131,whatsapp,0,0.0,,18.0
5872,payment_link,1,1152.42,651.4,12.0
63170,payment_link,1,5700.82,65.3,12.0
8655,retry,1,1451.91,218.3,8.0
59052,email,0,0.0,,5.0
26201,retry,0,0.0,,8.0
37336,whatsapp,0,0.0,,18.0
91090,whatsapp,1,1490.9,160.0,18.0
51799,whatsapp,1,1854.17,122.1,18.0
99191,human_escalation,0,0.0,,250.0
31479,voice_call,0,0.0,,90.0
61055,email,1,2679.75,81.4,5.0
98029,payment_link,0,0.0,,12.0
92089,retry,0,0.0,,8.0
87844,retry,1,3089.1,239.2,8.0
8340,whatsapp,0,0.0,,18.0
27104,retry,1,1384.37,92.7,8.0
72535,retry,1,1679.59,127.8,8.0
83785,retry,0,0.0,,8.0
77047,retry,0,0.0,,8.0
62176,whatsapp,1,2809.4,96.0,18.0
56731,whatsapp,1,2556.7,63.6,18.0
72019,human_escalation,1,1263.62,301.7,250.0
12984,retry,1,5540.27,209.8,8.0
68392,whatsapp,1,2634.02,51.4,18.0
50867,whatsapp,1,6719.54,104.4,18.0
20139,payment_link,0,0.0,,12.0
38577,email,0,0.0,,5.0
15217,whatsapp,1,3326.36,80.8,18.0
50067,whatsapp,1,4919.79,229.7,18.0
65765,payment_link,0,0.0,,12.0
21924,payment_link,1,1029.61,93.5,12.0
45555,human_escalation,1,4652.36,111.5,250.0
25967,payment_link,1,1682.51,125.2,12.0
8654,human_escalation,1,3326.35,169.9,250.0
41495,whatsapp,0,0.0,,18.0
47107,retry,1,8462.37,829.9,8.0
99945,whatsapp,1,1494.94,13.4,18.0
45573,payment_link,1,1372.73,291.3,12.0
41286,retry,0,0.0,,8.0
47506,payment_link,0,0.0,,12.0
83741,retry,1,8541.69,93.9,8.0
66261,email,1,1120.63,155.0,5.0
7537,retry,1,1175.77,121.6,8.0
2214,voice_call,0,0.0,,90.0
19806,email,1,1101.64,158.9,5.0
76521,retry,1,871.2,441.0,8.0
43280,payment_link,0,0.0,,12.0
58444,retry,1,1671.55,90.9,8.0
2966,payment_link,0,0.0,,12.0
95996,whatsapp,1,3199.44,209.4,18.0
14727,payment_link,1,5871.61,92.8,12.0
80960,retry,1,1262.32,119.3,8.0
68787,voice_call,1,1569.85,65.6,90.0
76750,retry,1,418.74,27.4,8.0
73621,retry,0,0.0,,8.0
9539,email,1,1253.61,128.3,5.0
3250,payment_link,1,8820.23,162.4,12.0
27570,whatsapp,0,0.0,,18.0
10914,retry,1,940.1,102.9,8.0
96428,retry,1,624.95,27.6,8.0
31920,retry,1,1453.01,155.4,8.0
4205,human_escalation,1,2196.24,454.3,250.0
74960,retry,0,0.0,,8.0
660,human_escalation,0,0.0,,250.0
3491,voice_call,0,0.0,,90.0
88925,voice_call,0,0.0,,90.0
51704,payment_link,1,1534.97,63.6,12.0
63706,payment_link,0,0.0,,12.0
62096,retry,0,0.0,,8.0
91861,whatsapp,0,0.0,,18.0
58902,payment_link,0,0.0,,12.0
24712,payment_link,1,755.6,191.5,12.0
37546,email,1,1735.72,306.3,5.0
87605,retry,1,617.78,52.6,8.0
85061,retry,1,780.25,286.2,8.0
98327,payment_link,1,1924.48,110.9,12.0
87832,retry,1,877.06,33.9,8.0
90387,payment_link,1,523.3,43.4,12.0
64961,whatsapp,0,0.0,,18.0
897,whatsapp,1,724.83,281.5,18.0
39168,retry,1,2823.98,85.3,8.0
5257,retry,1,1948.26,144.4,8.0
88599,retry,1,572.81,667.0,8.0
47104,payment_link,1,3043.12,62.6,12.0
70082,payment_link,0,0.0,,12.0
81994,payment_link,1,255.74,203.0,12.0
51133,whatsapp,1,970.12,207.7,18.0
10845,email,1,3951.19,40.8,5.0
25869,retry,1,1157.49,118.2,8.0
39591,email,1,1406.77,95.9,5.0
56742,payment_link,1,4562.94,59.4,12.0
22046,retry,1,2717.62,119.1,8.0
13091,human_escalation,1,1628.18,675.5,250.0
19871,retry,0,0.0,,8.0
58266,retry,1,1112.43,77.7,8.0
90262,retry,1,1231.41,183.3,8.0
17750,retry,1,3976.05,272.5,8.0
39623,email,0,0.0,,5.0
695,retry,0,0.0,,8.0
23267,payment_link,1,682.87,637.6,12.0
38853,payment_link,1,2107.14,15.3,12.0
36876,human_escalation,1,1633.58,158.2,250.0
86229,payment_link,0,0.0,,12.0
34748,payment_link,1,517.06,312.5,12.0
43285,payment_link,0,0.0,,12.0
28099,payment_link,0,0.0,,12.0
787,payment_link,1,3533.55,52.7,12.0
24389,retry,1,468.75,40.3,8.0
20164,email,0,0.0,,5.0
60734,whatsapp,1,532.87,118.7,18.0
16669,retry,1,2573.47,104.8,8.0
84422,whatsapp,1,1326.03,136.4,18.0
21265,payment_link,1,3102.9,119.5,12.0
52671,whatsapp,1,1099.71,153.8,18.0
3314,payment_link,1,722.59,197.4,12.0
55474,email,1,2070.98,120.3,5.0
35437,voice_call,0,0.0,,90.0
10808,retry,1,5111.53,157.0,8.0
3937,retry,0,0.0,,8.0
79830,whatsapp,1,5978.7,382.5,18.0
61189,voice_call,0,0.0,,90.0
74075,retry,1,5232.27,141.5,8.0
16076,payment_link,1,1218.39,164.0,12.0
99414,retry,1,1364.2,49.9,8.0
6246,retry,1,2018.41,105.0,8.0
89989,human_escalation,1,348.16,121.6,250.0
63065,email,1,904.44,507.4,5.0
81660,retry,0,0.0,,8.0
20958,payment_link,1,2373.39,315.0,12.0
91645,payment_link,1,1088.0,610.1,12.0
63906,retry,1,3280.66,46.9,8.0
3491,human_escalation,1,625.29,72.0,250.0
78109,retry,1,1966.74,76.5,8.0
22745,payment_link,1,1445.81,28.8,12.0
90037,whatsapp,1,1001.07,23.5,18.0
94828,human_escalation,1,1980.08,101.4,250.0
77794,payment_link,0,0.0,,12.0
1039,whatsapp,1,1187.38,173.8,18.0
48890,voice_call,1,1707.0,158.5,90.0
85293,retry,1,1474.3,55.3,8.0
85544,retry,1,1751.68,41.2,8.0
84997,voice_call,0,0.0,,90.0
10789,whatsapp,1,4087.46,72.4,18.0
51341,whatsapp,1,2165.26,73.0,18.0
86963,retry,0,0.0,,8.0
51101,retry,0,0.0,,8.0
18310,retry,1,1983.46,39.8,8.0
43459,voice_call,1,1242.06,27.3,90.0
71280,human_escalation,1,1476.6,410.2,250.0
73169,retry,0,0.0,,8.0
71222,retry,0,0.0,,8.0
44004,payment_link,1,3002.49,64.9,12.0
90696,payment_link,1,2522.76,329.4,12.0
94427,payment_link,1,788.45,45.2,12.0
65819,whatsapp,1,4341.28,59.6,18.0
22374,retry,1,3003.84,237.9,8.0
90391,email,1,2791.58,76.6,5.0
48010,email,1,673.98,117.9,5.0
46281,email,1,5957.03,142.8,5.0
65593,whatsapp,1,5248.44,320.8,18.0
60706,whatsapp,0,0.0,,18.0
38174,whatsapp,0,0.0,,18.0
79211,payment_link,1,6309.6,233.1,12.0
37309,retry,0,0.0,,8.0
78563,retry,0,0.0,,8.0
42835,payment_link,1,4859.2,58.0,12.0
83880,payment_link,1,672.97,239.5,12.0
28131,whatsapp,1,3344.23,131.4,18.0
55161,payment_link,0,0.0,,12.0
94577,whatsapp,1,6416.6,307.1,18.0
78997,whatsapp,0,0.0,,18.0
52295,human_escalation,1,4452.57,129.8,250.0
16780,whatsapp,0,0.0,,18.0
88778,retry,0,0.0,,8.0
6131,human_escalation,1,1665.85,475.8,250.0
97613,whatsapp,1,4571.68,89.8,18.0
74429,retry,1,2150.9,60.1,8.0
70475,retry,1,1860.68,120.2,8.0
97222,payment_link,1,4353.69,117.9,12.0
649,voice_call,0,0.0,,90.0
9146,whatsapp,1,1408.18,54.2,18.0
63533,payment_link,1,1594.48,132.6,12.0
89829,retry,0,0.0,,8.0
9880,whatsapp,0,0.0,,18.0
33063,retry,1,1077.55,17.9,8.0
34990,human_escalation,1,1490.93,221.8,250.0
3231,human_escalation,1,886.93,127.5,250.0
15925,human_escalation,1,1648.82,163.0,250.0
11202,retry,0,0.0,,8.0
69736,payment_link,1,2508.44,320.6,12.0
969,whatsapp,1,1044.42,87.4,18.0
1854,email,1,2256.01,88.3,5.0
19763,human_escalation,1,801.47,48.2,250.0
31811,human_escalation,1,3032.53,48.1,250.0
23934,retry,0,0.0,,8.0
26541,payment_link,1,2047.07,107.6,12.0
59035,whatsapp,0,0.0,,18.0
72542,payment_link,0,0.0,,12.0
74563,whatsapp,1,1154.16,295.0,18.0
8833,payment_link,1,3801.08,26.5,12.0
88945,whatsapp,1,2704.82,217.4,18.0
35230,retry,1,3090.02,119.7,8.0
31183,whatsapp,1,1865.08,166.3,18.0
91082,retry,1,1201.77,105.2,8.0
33864,retry,1,1476.88,66.7,8.0
52974,payment_link,0,0.0,,12.0
90921,whatsapp,0,0.0,,18.0
38471,email,0,0.0,,5.0
63002,payment_link,1,2300.84,180.6,12.0
90773,payment_link,1,2066.25,180.0,12.0
31702,whatsapp,1,836.73,70.5,18.0
88931,whatsapp,0,0.0,,18.0
34336,payment_link,1,1045.77,322.3,12.0
38835,voice_call,1,2288.22,229.1,90.0
95199,voice_call,0,0.0,,90.0
95011,payment_link,1,1825.59,15.4,12.0
12291,payment_link,1,2983.3,47.9,12.0
37968,whatsapp,1,3463.24,292.3,18.0
38131,email,1,4041.73,107.1,5.0
67846,voice_call,0,0.0,,90.0
35242,retry,0,0.0,,8.0
44344,voice_call,0,0.0,,90.0
86037,retry,0,0.0,,8.0
60890,retry,1,551.9,201.8,8.0
25073,whatsapp,0,0.0,,18.0
14457,payment_link,1,3065.42,194.8,12.0
47210,retry,1,650.78,387.1,8.0
11261,whatsapp,1,2106.85,194.9,18.0
83990,retry,1,3640.19,124.5,8.0
13754,retry,1,1871.66,147.2,8.0
96702,payment_link,1,3246.8,1040.9,12.0
31999,payment_link,1,1571.07,250.9,12.0
52675,retry,0,0.0,,8.0
18072,human_escalation,1,356.64,201.5,250.0
17320,payment_link,1,874.86,64.7,12.0
31237,payment_link,1,360.61,73.2,12.0
39813,email,1,1444.6,148.5,5.0
80905,payment_link,0,0.0,,12.0
71854,payment_link,1,540.97,391.8,12.0
18023,whatsapp,1,1544.6,170.0,18.0
32557,payment_link,1,3770.53,279.9,12.0
82211,retry,0,0.0,,8.0
36165,payment_link,0,0.0,,12.0
12636,voice_call,1,5232.53,42.1,90.0
28655,payment_link,1,4750.5,191.9,12.0
44341,payment_link,0,0.0,,12.0
81641,retry,1,1050.78,270.7,8.0
55318,whatsapp,1,1089.9,115.3,18.0
54979,retry,1,1553.66,636.4,8.0
19761,whatsapp,1,2326.06,278.7,18.0
45792,retry,1,1291.35,32.0,8.0
4398,email,1,1550.7,316.4,5.0
77375,whatsapp,0,0.0,,18.0
96411,retry,0,0.0,,8.0
55645,human_escalation,1,2367.35,101.0,250.0
1255,human_escalation,1,517.0,210.7,250.0
9716,retry,1,1466.4,126.1,8.0
14549,voice_call,0,0.0,,90.0
19029,email,1,1767.43,100.1,5.0
27329,payment_link,1,4139.32,97.0,12.0
12994,payment_link,1,3159.32,92.2,12.0
17201,retry,0,0.0,,8.0
44722,email,1,4232.75,128.1,5.0
52602,whatsapp,1,1984.74,289.3,18.0
55115,payment_link,0,0.0,,12.0
27502,voice_call,0,0.0,,90.0
1133,email,0,0.0,,5.0
