customer_id,customer_age,customer_since,total_purchases,total_spend,avg_order_value,purchase_frequency,subscription_status,ltv
42840,25,2024-05-05,17,26792.0,1576.0,7.39,none,54194.42
42841,32,2023-02-07,21,94955.91,4521.71,5.93,inactive,152723.04
42842,25,2024-09-06,27,48709.35,1804.05,13.77,none,124264.84
42843,37,2025-05-03,17,22983.32,1351.96,13.02,active,85070.08
42844,41,2024-12-25,12,12101.76,1008.48,7.23,none,19422.84
42845,36,2026-03-01,14,62890.24,4492.16,29.22,inactive,289077.99
42846,35,2022-02-09,16,4781.28,298.83,3.53,none,7170.93
42847,39,2024-02-04,16,44054.4,2753.4,6.28,none,60356.09
42848,40,2026-06-20,22,60864.98,2766.59,88.0,none,425589.22
42849,25,2023-04-24,28,26983.04,963.68,8.4,inactive,45711.28
42850,18,2022-04-22,23,61978.33,2694.71,5.3,active,147360.82
42851,35,2025-05-01,19,37771.24,1987.96,14.49,inactive,96750.46
42852,40,2021-02-12,19,32027.35,1685.65,3.44,none,42736.66
42853,18,2024-05-20,26,37102.52,1427.02,11.51,none,54930.3
42854,33,2024-03-01,12,24448.92,2037.41,4.84,active,64196.2
42855,42,2022-08-12,18,35011.08,1945.06,4.47,active,75340.54
42856,31,2021-03-24,15,19557.75,1303.85,2.77,active,31553.07
42857,46,2024-02-04,24,29188.8,1216.2,9.42,none,57994.71
42858,44,2025-08-30,19,94648.31,4981.49,19.38,active,312543.8
42859,30,2022-04-02,16,28404.0,1775.25,3.64,none,35561.06
42860,29,2026-03-21,27,60350.4,2235.2,63.62,none,262250.33
42861,29,2021-06-28,17,16644.19,979.07,3.3,active,28235.67
42862,33,2023-09-11,18,60831.72,3379.54,6.1,active,111731.05
42863,21,2023-05-09,13,21477.95,1652.15,3.95,none,42314.1
42864,20,2021-04-26,23,31200.19,1356.53,4.32,none,41087.29
42865,18,2021-09-01,7,18702.81,2671.83,1.41,none,28904.45
42866,32,2026-04-02,17,43143.11,2537.83,43.42,none,259161.71
42867,50,2026-07-29,17,15976.43,939.79,68.0,active,300995.61
42868,18,2023-01-22,22,65146.84,2961.22,6.14,active,107561.65
42869,30,2021-08-08,33,33815.76,1024.72,6.55,active,67056.07
42870,30,2021-01-25,10,15250.8,1525.08,1.79,none,18290.81
42871,31,2026-01-22,19,47703.68,2510.72,32.58,active,275611.06
42872,43,2021-02-02,24,15276.72,636.53,4.32,inactive,18380.58
42873,24,2022-12-08,18,21632.58,1201.81,4.86,none,29460.42
42874,18,2021-12-31,23,60419.85,2626.95,4.95,none,96384.72
42875,27,2026-07-11,24,26248.08,1093.67,96.0,active,382822.57
42876,26,2023-03-03,13,28647.19,2203.63,3.74,none,41992.66
42877,18,2025-08-10,14,25343.22,1810.23,13.53,active,131181.51
42878,34,2025-04-10,22,50673.26,2303.33,16.07,active,182689.53
42879,21,2023-11-20,15,23676.45,1578.43,5.44,none,39729.68
42880,31,2021-05-25,19,50755.46,2671.34,3.62,inactive,61876.17
42881,29,2026-02-17,18,24355.44,1353.08,35.16,active,136271.3
42882,22,2025-02-19,17,25367.4,1492.2,11.29,active,87012.34
42883,40,2022-04-19,18,31238.28,1735.46,4.14,active,43650.45
42884,29,2025-08-23,24,29280.96,1220.04,24.02,none,85090.33
42885,32,2021-07-19,12,28210.8,2350.9,2.36,active,58852.23
42886,37,2021-10-11,10,29373.5,2937.35,2.06,active,39618.71
42887,35,2025-03-16,21,42581.91,2027.71,14.61,inactive,118782.54
42888,33,2023-10-04,16,42595.52,2662.22,5.54,active,86943.01
42889,25,2026-08-05,19,20261.22,1066.38,76.0,inactive,135388.76
42890,22,2025-01-27,25,74138.5,2965.54,15.94,active,289650.12
42891,33,2023-01-31,25,57291.5,2291.66,7.02,inactive,83920.41
42892,23,2021-10-30,17,51193.97,3011.41,3.53,active,104460.22
42893,39,2022-10-26,11,12862.41,1169.31,2.88,inactive,18558.92
42894,31,2026-06-23,30,80935.8,2697.86,120.0,none,886405.06
42895,38,2025-11-01,14,29165.36,2083.24,17.33,none,94081.0
42896,23,2024-07-11,13,19689.41,1514.57,6.14,inactive,39539.5
42897,22,2023-01-16,19,42011.85,2211.15,5.28,inactive,64629.87
42898,47,2021-07-23,23,49569.37,2155.19,4.52,active,78819.53
42899,31,2022-10-02,19,42284.69,2225.51,4.88,none,85713.27
42900,40,2023-05-18,20,7942.2,397.11,6.12,none,18066.1
42901,19,2021-06-19,17,10449.22,614.66,3.28,active,17880.89
42902,29,2026-07-17,18,100695.42,5594.19,72.0,none,542243.21
42903,44,2025-10-24,12,11410.68,950.89,14.47,inactive,42454.93
42904,18,2023-10-02,18,79948.26,4441.57,6.23,inactive,149678.0
42905,52,2023-01-26,13,29332.55,2256.35,3.64,none,49993.33
42906,34,2025-02-14,16,35226.72,2201.67,10.53,none,104192.13
42907,25,2021-03-16,22,47117.62,2141.71,4.05,none,60519.26
42908,35,2022-03-06,14,48827.52,3487.68,3.14,none,61696.72
42909,42,2021-06-14,22,51102.26,2322.83,4.24,none,76701.97
42910,25,2025-06-10,22,31021.98,1410.09,18.3,none,108795.69
42911,26,2021-03-12,17,35689.97,2099.41,3.12,inactive,44660.7
42912,34,2022-09-30,18,8406.36,467.02,4.62,inactive,13711.74
42913,36,2024-09-25,22,82944.4,3770.2,11.53,active,331290.13
42914,30,2025-10-02,18,62857.26,3492.07,20.23,none,236211.4
42915,36,2024-09-27,17,65405.46,3847.38,8.93,inactive,145518.03
42916,40,2025-07-17,17,94539.38,5561.14,15.45,none,229839.39
42917,34,2024-03-03,22,11564.96,525.68,8.9,active,22582.77
42918,26,2022-01-06,24,88603.44,3691.81,5.19,none,138245.03
42919,32,2025-04-14,23,73795.73,3208.51,16.94,none,129591.67
42920,48,2024-05-16,25,49574.5,1982.98,11.01,active,128264.33
42921,35,2025-10-16,19,28367.76,1493.04,22.31,none,77545.34
42922,43,2022-02-25,16,55537.28,3471.08,3.56,none,84496.31
42923,27,2021-10-08,26,25738.7,989.95,5.34,inactive,37878.41
42924,34,2025-02-15,22,107969.18,4907.69,14.5,none,268441.61
42925,39,2025-12-26,10,26025.5,2602.55,15.22,none,144640.34
42926,45,2021-07-04,15,38833.5,2588.9,2.92,active,66717.45
42927,43,2023-10-17,24,102148.8,4256.2,8.42,inactive,187588.09
42928,22,2025-07-07,18,27820.08,1545.56,15.96,active,154633.41
42929,42,2026-02-08,25,55130.25,2205.21,46.59,active,597255.8
42930,47,2021-11-08,19,69365.2,3650.8,3.97,active,121407.12
42931,27,2024-05-02,22,25345.76,1152.08,9.53,active,50479.01
42932,24,2023-12-24,20,60403.6,3020.18,7.51,none,102843.74
42933,32,2025-05-12,17,22737.5,1337.5,13.27,active,115081.25
42934,34,2023-09-29,21,33004.23,1571.63,7.24,active,59393.89
42935,29,2023-09-21,23,51878.34,2255.58,7.87,none,91373.12
42936,21,2021-02-10,18,37068.48,2059.36,3.25,inactive,58108.15
42937,45,2024-07-26,22,19280.8,876.4,10.6,inactive,36389.12
42938,24,2026-05-03,14,31869.46,2276.39,45.66,inactive,183554.37
42939,27,2021-12-08,24,22387.92,932.83,5.1,none,29719.05
42940,33,2022-07-15,15,20216.25,1347.75,3.65,none,34103.32
42941,19,2021-09-29,14,17307.08,1236.22,2.86,active,31970.56
42942,18,2023-08-02,21,72907.38,3471.78,6.87,none,122250.53
42943,28,2025-08-09,26,77377.56,2976.06,25.06,inactive,391824.99
42944,39,2025-11-07,19,69398.07,3652.53,24.01,none,236700.25
42945,34,2023-03-17,20,43401.8,2170.09,5.82,inactive,69736.76
42946,18,2023-11-12,24,35784.96,1491.04,8.64,active,95378.7
42947,45,2022-07-12,20,12705.2,635.26,4.86,active,25920.16
42948,39,2024-03-06,19,20873.4,1098.6,7.71,none,32017.29
42949,34,2024-03-17,13,45841.77,3526.29,5.34,active,87087.48
42950,33,2025-07-02,19,46146.06,2428.74,16.64,none,126631.42
42951,38,2026-06-01,16,11695.52,730.97,64.0,active,196603.73
42952,53,2023-08-20,17,38546.31,2267.43,5.65,inactive,62754.4
42953,40,2022-12-14,21,23653.98,1126.38,5.69,none,41386.89
42954,35,2021-12-25,22,18246.58,829.39,4.72,none,25960.11
42955,21,2023-03-12,19,23719.41,1248.39,5.51,none,45710.98
42956,33,2023-08-17,19,52113.2,2742.8,6.3,active,95757.4
42957,39,2024-07-15,23,29463.69,1281.03,10.92,none,55189.05
42958,31,2023-05-25,23,58345.02,2536.74,7.08,active,165166.05
42959,27,2025-11-23,20,40773.2,2038.66,26.76,none,170809.38
42960,37,2024-12-21,15,50816.4,3387.76,8.98,none,105849.46
42961,23,2021-06-17,18,33917.76,1884.32,3.47,active,47336.24
42962,40,2023-12-12,20,41076.0,2053.8,7.42,inactive,60536.95
42963,28,2026-07-23,17,22247.9,1308.7,68.0,active,210374.22
42964,18,2021-01-04,24,38513.76,1604.74,4.26,none,53124.29
42965,28,2026-07-09,14,20493.62,1463.83,56.0,none,244899.71
42966,31,2024-06-21,25,51569.5,2062.78,11.51,active,185609.32
42967,37,2025-12-11,13,20046.91,1542.07,18.62,none,125146.65
42968,36,2022-02-10,17,54310.41,3194.73,3.75,active,137724.42
42969,20,2026-01-26,21,25971.54,1236.74,36.7,none,95204.93
42970,33,2023-08-24,19,23530.93,1238.47,6.34,none,41337.46
42971,27,2022-05-05,27,20834.01,771.63,6.28,active,36867.92
42972,29,2024-12-20,22,22027.94,1001.27,13.15,active,79486.79
42973,23,2024-08-23,13,9404.59,723.43,6.5,none,23019.12
42974,32,2024-03-29,13,44095.61,3391.97,5.41,active,108962.45
42975,60,2024-09-03,21,45523.8,2167.8,10.67,inactive,89261.39
42976,49,2022-09-12,16,45318.24,2832.39,4.06,active,72031.51
42977,23,2025-07-08,20,59953.8,2997.69,17.77,none,119797.56
42978,33,2025-07-19,21,25709.25,1224.25,19.18,inactive,60958.36
42979,29,2026-03-04,20,227658.4,11382.92,42.47,active,1211598.89
42980,33,2023-01-15,14,71886.22,5134.73,3.89,none,99544.56
42981,40,2024-03-28,14,45745.0,3267.5,5.82,none,63765.97
42982,31,2022-10-04,23,31869.26,1385.62,5.92,active,70555.15
42983,26,2022-08-25,21,10666.53,507.93,5.26,none,17967.24
42984,42,2023-12-01,18,68100.66,3783.37,6.6,none,132533.34
42985,21,2023-02-02,20,25389.0,1269.45,5.63,none,33276.77
42986,34,2022-10-08,14,13046.6,931.9,3.61,none,20450.6
42987,19,2021-12-30,14,23512.44,1679.46,3.01,active,32597.16
42988,23,2023-11-09,11,23580.37,2143.67,3.95,inactive,42648.63
42989,39,2022-05-21,23,46847.78,2036.86,5.4,active,83813.02
42990,26,2022-10-09,16,63925.6,3995.35,4.13,none,88759.83
42991,18,2025-12-13,22,92676.32,4212.56,31.76,none,342152.19
42992,25,2021-05-05,29,54137.49,1866.81,5.47,none,68710.45
42993,25,2023-04-04,27,40278.06,1491.78,7.97,active,134675.88
42994,21,2023-09-19,23,46362.25,2015.75,7.86,active,109519.75
42995,37,2023-11-19,19,29614.92,1558.68,6.88,none,54114.79
42996,18,2026-07-21,15,18101.85,1206.79,60.0,none,150300.38
42997,27,2022-12-13,14,34339.2,2452.8,3.79,active,65867.93
42998,33,2025-03-29,19,39980.75,2104.25,13.55,active,109105.87
42999,29,2021-10-08,24,58183.92,2424.33,4.92,inactive,104004.95
43000,28,2023-11-22,17,28760.26,1691.78,6.18,none,49024.34
43001,25,2021-10-12,24,52034.88,2168.12,4.94,none,65356.26
43002,21,2024-03-15,25,52228.25,2089.13,10.25,active,161392.58
43003,26,2024-06-04,16,39003.36,2437.71,7.21,none,66219.95
43004,38,2021-10-02,14,55384.98,3956.07,2.86,none,74942.54
43005,28,2021-04-25,18,53711.64,2983.98,3.38,active,70502.13
43006,34,2021-11-19,17,21197.3,1246.9,3.57,active,30237.89
43007,42,2022-08-21,19,25542.65,1344.35,4.74,active,51849.17
43008,37,2025-07-18,21,35570.22,1693.82,19.13,active,93254.19
43009,21,2022-10-21,17,42124.3,2477.9,4.43,none,57700.29
43010,36,2026-01-10,23,44444.51,1932.37,37.34,none,324529.64
43011,41,2022-05-03,25,44826.25,1793.05,5.8,active,98393.62
43012,27,2022-04-22,14,10706.36,764.74,3.23,inactive,20225.04
43013,18,2022-08-09,21,59311.98,2824.38,5.2,active,92309.24
43014,28,2023-09-18,18,24728.22,1373.79,6.14,none,39753.3
43015,34,2024-04-11,12,8893.2,741.1,5.07,inactive,18595.27
43016,37,2023-10-27,22,17007.1,773.05,7.79,none,32850.01
43017,27,2025-10-15,20,50855.2,2542.76,23.41,none,126749.52
43018,18,2025-11-09,11,36130.27,3284.57,14.0,active,241246.25
43019,21,2023-05-29,15,22204.65,1480.31,4.64,inactive,34842.23
43020,35,2024-12-31,13,12797.72,984.44,7.91,active,29476.66
43021,50,2025-07-19,20,23791.6,1189.58,18.26,none,90207.1
43022,32,2022-02-14,16,26002.56,1625.16,3.54,active,44182.17
43023,44,2021-07-17,18,39298.68,2183.26,3.53,active,57521.23
43024,22,2024-10-21,11,43844.24,3985.84,5.99,active,168562.33
43025,26,2022-01-13,21,47493.39,2261.59,4.56,active,87851.21
43026,18,2022-06-06,18,14974.74,831.93,4.27,active,25141.64
43027,35,2023-10-14,21,25746.42,1226.02,7.35,none,39823.53
43028,24,2021-01-14,15,29693.85,1979.59,2.68,active,51582.16
43029,37,2021-12-05,31,60060.33,1937.43,6.58,inactive,80934.76
43030,27,2022-07-05,25,60382.5,2415.3,6.05,inactive,100554.05
43031,50,2025-09-02,20,39655.2,1982.76,20.58,inactive,118362.08
43032,48,2021-01-14,16,32029.76,2001.86,2.85,none,50552.42
43033,18,2022-10-18,16,15652.64,978.29,4.16,active,33823.91
43034,37,2024-10-13,18,59729.22,3318.29,9.68,none,152452.16
43035,25,2026-03-18,10,18785.2,1878.52,23.12,none,128332.59
43036,38,2021-05-07,17,65273.88,3839.64,3.21,none,86355.97
43037,20,2021-04-04,12,26646.48,2220.54,2.23,active,59351.36
43038,45,2023-02-05,18,14281.02,793.39,5.08,active,29063.58
43039,41,2023-09-16,12,17097.6,1424.8,4.09,active,34760.29
43040,19,2021-02-12,15,25988.1,1732.54,2.71,inactive,31251.57
43041,30,2026-03-24,18,35899.74,1994.43,43.25,active,354346.93
43042,33,2023-04-17,23,25366.7,1102.9,6.86,inactive,34704.11
43043,38,2021-12-24,15,14850.6,990.04,3.22,none,19794.2
43044,32,2023-01-30,17,32686.75,1922.75,4.77,active,48869.12
43045,39,2024-02-16,14,19358.08,1382.72,5.56,none,30552.79
43046,31,2026-04-26,21,45580.29,2170.49,64.46,inactive,382063.07
43047,38,2021-11-08,20,43668.0,2183.4,4.18,none,70403.97
43048,20,2021-05-05,17,29724.67,1748.51,3.21,active,43625.85
43049,32,2023-01-25,17,46011.18,2706.54,4.75,none,64262.94
43050,42,2021-08-03,16,18539.04,1158.69,3.17,inactive,25533.4
43051,45,2023-02-05,16,39042.4,2440.15,4.51,inactive,59650.05
43052,34,2026-03-11,24,18054.96,752.29,53.13,none,83653.55
43053,31,2021-06-14,14,24632.72,1759.48,2.7,none,34473.78
43054,44,2022-07-16,20,37157.2,1857.86,4.87,inactive,52800.09
43055,31,2022-06-27,18,29184.84,1621.38,4.33,inactive,35752.96
43056,42,2022-11-09,16,57072.0,3567.0,4.23,inactive,133151.6
43057,31,2022-02-23,18,24599.16,1366.62,4.0,inactive,33111.48
43058,32,2022-06-03,18,15340.14,852.23,4.26,none,22670.69
43059,22,2025-06-16,16,41677.6,2604.85,13.5,active,109815.76
43060,21,2023-01-29,16,38993.76,2437.11,4.49,inactive,53405.96
43061,41,2023-03-05,24,82554.48,3439.77,6.92,active,189991.48
43062,48,2026-04-27,25,30006.75,1200.27,77.38,none,168455.77
43063,33,2025-10-06,21,66686.34,3175.54,23.89,none,226608.72
43064,31,2022-09-02,19,16368.12,861.48,4.78,inactive,21875.33
43065,41,2021-04-15,27,47499.21,1759.23,5.04,active,79053.97
43066,35,2026-01-24,21,54161.94,2579.14,36.35,inactive,187380.64
43067,18,2022-06-21,17,14839.47,872.91,4.07,active,24296.24
43068,41,2026-06-22,17,39573.79,2327.87,68.0,inactive,860114.35
43069,20,2023-05-13,18,26047.62,1447.09,5.49,none,44888.41
43070,32,2026-05-04,17,35601.74,2094.22,55.94,none,323765.05
43071,28,2025-10-30,15,34534.8,2302.32,18.45,none,114067.26
43072,26,2023-05-03,16,51306.24,3206.64,4.84,none,79402.18
43073,32,2023-01-17,22,39492.42,1795.11,6.12,none,75169.5
43074,40,2023-12-24,15,16304.7,1086.98,5.63,none,25240.17
43075,32,2022-07-23,24,53827.44,2242.81,5.88,active,112862.88
43076,45,2021-07-25,16,19176.0,1198.5,3.15,active,33763.69
43077,46,2022-06-28,22,56946.34,2588.47,5.3,active,107909.79
43078,46,2025-03-23,20,24075.2,1203.76,14.1,none,75844.77
43079,31,2022-09-03,16,24623.68,1538.98,4.03,inactive,35797.28
43080,28,2023-09-19,19,15430.85,812.15,6.49,active,35902.19
43081,32,2024-11-14,28,142241.12,5080.04,15.81,active,440052.64
43082,42,2026-06-06,21,62731.41,2987.21,84.0,none,465475.91
43083,42,2026-02-20,19,32131.85,1691.15,37.72,active,162504.74
43084,18,2022-04-04,10,17712.3,1771.23,2.28,none,26089.88
43085,35,2022-09-03,13,24863.02,1912.54,3.27,inactive,35843.85
43086,18,2022-01-21,20,25565.6,1278.28,4.36,active,55650.48
43087,32,2026-01-28,13,41524.21,3194.17,22.94,inactive,135438.65
43088,27,2025-02-13,31,80773.91,2605.61,20.36,active,289591.24
43089,24,2026-06-08,18,35314.38,1961.91,72.0,active,988427.02
43090,40,2024-06-15,23,110371.48,4798.76,10.51,active,234927.02
43091,26,2023-12-29,18,32826.96,1823.72,6.79,active,71395.1
43092,32,2021-07-29,21,31778.67,1513.27,4.14,active,48945.29
43093,24,2023-02-22,26,63476.92,2441.42,7.43,none,118735.57
43094,33,2024-10-26,23,28528.74,1240.38,12.61,none,60404.76
43095,41,2024-08-13,16,21223.52,1326.47,7.9,active,58854.01
43096,24,2026-02-16,26,21835.32,839.82,50.51,inactive,67339.25
43097,38,2024-03-14,11,8464.39,769.49,4.5,inactive,17457.36
43098,33,2023-03-22,24,32905.44,1371.06,7.01,none,46909.84
43099,32,2022-05-24,18,17627.76,979.32,4.24,inactive,24774.6
43100,29,2022-02-10,17,14795.61,870.33,3.75,none,23751.79
43101,39,2021-08-07,17,16483.54,969.62,3.37,none,25459.73
43102,38,2023-08-01,24,30306.72,1262.78,7.84,inactive,40672.05
43103,31,2023-09-15,17,35006.91,2059.23,5.79,active,59042.06
43104,34,2026-03-23,16,56363.36,3522.71,38.2,active,432768.11
43105,39,2021-04-21,24,38439.84,1601.66,4.5,active,66807.94
43106,37,2025-03-26,15,26287.35,1752.49,10.64,active,107459.96
43107,29,2024-05-27,20,62018.8,3100.94,8.93,inactive,158573.95
43108,42,2026-05-10,23,31539.9,1371.3,80.01,active,300439.56
43109,40,2021-01-28,23,29338.34,1275.58,4.13,active,44386.69
43110,51,2026-05-07,20,32678.4,1633.92,67.64,inactive,221101.7
43111,18,2024-02-18,21,88748.52,4226.12,8.36,active,149699.64
43112,38,2025-02-09,19,50819.3,2674.7,12.39,active,140094.39
43113,42,2024-04-12,24,31714.32,1321.43,10.16,active,97646.07
43114,41,2025-08-07,22,43607.3,1982.15,21.09,inactive,119162.78
43115,30,2025-09-03,18,82960.92,4608.94,18.57,none,228944.5
43116,20,2021-02-11,24,29486.88,1228.62,4.34,active,55253.07
43117,46,2021-07-17,16,45253.44,2828.34,3.14,none,64944.67
43118,28,2021-10-17,26,155101.96,5965.46,5.36,inactive,199662.99
43119,29,2021-07-17,25,83595.0,3343.8,4.9,none,135920.69
43120,51,2021-11-10,12,20933.16,1744.43,2.51,inactive,28817.13
43121,21,2025-03-26,15,16544.1,1102.94,10.64,none,44675.38
43122,39,2026-01-02,13,20479.42,1575.34,20.38,inactive,51703.59
43123,25,2024-11-01,16,30586.56,1911.66,8.85,none,66315.17
43124,25,2026-07-16,21,47293.89,2252.09,84.0,inactive,500623.45
43125,34,2021-01-18,16,34065.28,2129.08,2.86,none,43905.44
43126,38,2024-05-16,17,47807.06,2812.18,7.49,none,95101.55
43127,41,2023-12-29,18,28797.84,1599.88,6.79,inactive,57898.6
43128,42,2023-12-11,15,33051.15,2203.41,5.56,inactive,48562.89
43129,26,2023-05-08,16,17683.2,1105.2,4.86,active,34327.48
43130,22,2022-03-06,15,25959.3,1730.62,3.36,active,40938.78
43131,29,2024-08-24,19,60843.32,3202.28,9.52,active,147759.47
43132,35,2023-03-20,20,52701.6,2635.08,5.83,active,75459.92
43133,30,2022-11-13,14,29076.04,2076.86,3.71,none,43252.43
43134,18,2021-03-09,22,30938.6,1406.3,4.03,inactive,40606.3
43135,18,2024-11-03,17,32014.4,1883.2,9.44,inactive,56472.74
43136,30,2024-12-19,19,31512.64,1658.56,11.34,active,93944.18
43137,40,2024-02-24,14,57161.16,4082.94,5.61,active,157182.13
43138,24,2025-03-25,24,82361.28,3431.72,16.99,active,240071.09
43139,39,2026-04-15,20,38708.4,1935.42,56.19,none,166746.19
43140,19,2025-04-24,25,23969.25,958.77,18.79,active,85686.99
43141,34,2023-12-26,22,28839.8,1310.9,8.28,none,55062.23
43142,34,2022-11-21,20,20114.0,1005.7,5.33,inactive,28489.26
43143,36,2023-02-09,18,15164.28,842.46,5.09,none,24865.11
43144,23,2021-02-03,15,63084.75,4205.65,2.7,active,109034.82
43145,18,2025-09-24,18,29025.0,1612.5,19.74,none,92989.78
43146,39,2024-03-20,19,27900.55,1468.45,7.83,active,94894.59
43147,18,2022-10-23,21,28562.52,1360.12,5.48,inactive,37972.08
43148,25,2022-09-17,22,52815.4,2400.7,5.6,active,105471.43
43149,45,2025-02-03,21,28322.49,1348.69,13.55,inactive,64600.49
43150,34,2026-05-15,19,25630.81,1348.99,69.4,active,558549.01
43151,35,2025-05-23,17,14178.17,834.01,13.59,none,28859.42
43152,38,2021-02-26,18,17301.42,961.19,3.28,inactive,26299.05
43153,37,2026-06-25,20,33856.0,1692.8,80.0,inactive,264368.07
43154,32,2022-03-28,22,21787.04,990.32,4.99,active,34163.39
43155,24,2022-11-28,17,17043.01,1002.53,4.55,none,27092.8
43156,56,2022-02-26,24,30783.84,1282.66,5.35,inactive,40425.06
43157,29,2021-11-06,11,19438.98,1767.18,2.29,inactive,34611.95
43158,35,2024-01-09,24,43662.48,1819.27,9.16,active,89227.19
43159,36,2024-02-22,19,32190.56,1694.24,7.6,none,54929.15
43160,27,2024-01-09,25,82588.75,3303.55,9.54,inactive,142257.71
43161,28,2026-03-30,21,85668.24,4079.44,52.54,none,592274.06
43162,45,2022-08-03,15,12557.55,837.17,3.7,none,19939.23
43163,25,2023-07-15,20,110442.4,5522.12,6.44,none,155662.59
43164,36,2023-09-23,21,17600.94,838.14,7.2,none,24883.81
43165,40,2025-04-28,17,16286.51,958.03,12.88,none,39140.66
43166,30,2022-12-26,16,16295.2,1018.45,4.37,none,23703.61
43167,31,2026-04-13,14,18698.4,1335.6,38.74,active,108646.02
43168,41,2024-04-04,18,60900.12,3383.34,7.55,active,157846.97
43169,31,2023-01-14,20,79910.8,3995.54,5.55,none,132171.23
43170,18,2024-08-16,21,15638.28,744.68,10.41,none,35120.74
43171,46,2026-07-06,26,44552.3,1713.55,104.0,active,951554.25
43172,23,2022-12-01,17,57635.78,3390.34,4.56,none,93876.39
43173,34,2023-11-26,19,37334.43,1964.97,6.93,none,61312.31
43174,20,2023-08-24,14,11417.14,815.51,4.67,none,20491.51
43175,27,2021-12-02,20,39661.0,1983.05,4.23,none,56078.07
43176,28,2021-07-09,12,16324.32,1360.36,2.34,active,29581.08
43177,34,2023-05-04,17,77410.86,4553.58,5.14,none,129332.1
43178,24,2024-01-05,19,39623.74,2085.46,7.22,none,73999.54
43179,50,2021-10-26,12,16007.88,1333.99,2.49,active,42580.96
43180,32,2021-06-16,27,120483.18,4462.34,5.21,active,220766.03
43181,40,2023-07-15,27,7960.14,294.82,8.69,none,15714.56
43182,32,2025-07-23,24,29549.76,1231.24,22.14,none,73687.39
43183,41,2021-05-10,18,31878.9,1771.05,3.4,active,54173.49
43184,18,2025-07-18,22,8703.64,395.62,20.04,inactive,22757.04
43185,26,2026-05-13,24,22050.96,918.79,85.94,inactive,204203.66
43186,27,2023-05-05,22,35436.94,1610.77,6.66,active,64922.86
43187,27,2021-05-21,17,16361.14,962.42,3.23,active,35571.14
43188,37,2021-02-03,19,54853.38,2887.02,3.42,none,75119.17
43189,37,2026-01-16,15,8712.75,580.85,25.02,none,32498.93
