amount,payment_method,failure_reason,customer_age,total_purchases,total_spend,avg_order_value,purchase_frequency,subscription_status,ltv,total_interactions,open_rate,click_rate,response_rate,fatigue_score,customer_tenure_days,recovered
1555.14,credit_card,customer_abandoned,46.0,25,36739.75,1469.59,6.64,inactive,60290.97,0.0,0.0,0.0,0.0,30.0,1376,1
1464.53,credit_card,temporary_bank_issue,26.0,16,28770.56,1798.16,16.01,active,108234.23,0.0,0.0,0.0,0.0,30.0,365,1
2544.53,net_banking,authentication_failed,37.0,15,52334.85,3488.99,4.73,inactive,76304.73,0.0,0.0,0.0,0.0,30.0,1158,1
3503.13,upi,expired_card,38.0,19,113585.04,5978.16,18.03,none,477877.64,0.0,0.0,0.0,0.0,30.0,385,1
1671.92,upi,temporary_bank_issue,26.0,16,13585.92,849.12,4.79,none,24627.67,0.0,0.0,0.0,0.0,30.0,1219,0
1984.11,wallet,insufficient_funds,24.0,14,19598.04,1399.86,9.0,none,39220.91,2.0,0.0,0.0,0.0,40.0,568,0
643.63,credit_card,authentication_failed,30.0,15,17993.7,1199.58,8.3,none,30411.64,2.0,1.0,0.5,0.0,40.0,660,1
3869.97,credit_card,network_error,34.0,23,62397.62,2712.94,4.37,active,100885.53,0.0,0.0,0.0,0.0,30.0,1922,1
3184.3,upi,customer_abandoned,39.0,18,47334.78,2629.71,6.74,none,90502.14,1.0,0.0,0.0,0.0,35.0,976,0
657.8,debit_card,bank_decline,31.0,17,17707.71,1041.63,3.39,active,36700.51,0.0,0.0,0.0,0.0,30.0,1829,1
2001.95,upi,customer_abandoned,34.0,17,39902.23,2347.19,14.11,inactive,90002.17,4.0,0.5,0.25,0.0,50.0,440,1
8860.71,upi,customer_abandoned,43.0,16,63584.0,3974.0,20.95,active,640442.11,1.0,1.0,0.0,0.0,35.0,279,1
938.97,credit_card,insufficient_funds,36.0,20,42213.2,2110.66,6.45,active,89177.21,0.0,0.0,0.0,0.0,30.0,1133,0
715.34,debit_card,bank_decline,30.0,16,23691.36,1480.71,3.0,none,29019.14,2.0,0.5,0.5,0.0,40.0,1950,1
3259.36,wallet,bank_decline,31.0,17,49164.51,2892.03,3.11,inactive,64535.87,1.0,1.0,0.0,0.0,35.0,1995,0
2217.79,wallet,bank_decline,40.0,16,57903.36,3618.96,3.06,none,76929.71,1.0,0.0,0.0,0.0,35.0,1912,0
1565.0,credit_card,authentication_failed,48.0,15,32106.15,2140.41,2.66,none,36972.66,0.0,0.0,0.0,0.0,30.0,2057,0
2435.23,credit_card,customer_abandoned,38.0,25,48003.5,1920.14,4.52,none,68303.08,1.0,1.0,1.0,0.0,35.0,2019,1
2096.67,net_banking,temporary_bank_issue,40.0,23,24771.69,1077.03,21.21,active,157123.88,0.0,0.0,0.0,0.0,30.0,396,1
1460.95,credit_card,customer_abandoned,28.0,17,35727.37,2101.61,4.41,inactive,52446.92,1.0,1.0,1.0,0.0,35.0,1407,1
789.23,upi,network_error,24.0,15,22182.75,1478.85,8.91,none,52634.38,1.0,1.0,0.0,0.0,35.0,615,1
1671.59,upi,authentication_failed,20.0,17,31181.57,1834.21,7.5,none,46705.18,1.0,1.0,0.0,0.0,35.0,828,0
981.12,net_banking,insufficient_funds,21.0,18,33751.08,1875.06,6.67,active,62834.4,3.0,0.0,0.0,0.0,45.0,986,0
2129.04,credit_card,temporary_bank_issue,29.0,19,54951.04,2892.16,7.76,none,88995.79,2.0,0.5,0.5,0.5,25.0,894,1
1174.81,debit_card,temporary_bank_issue,37.0,16,14727.04,920.44,6.46,inactive,23526.83,1.0,0.0,0.0,0.0,35.0,905,1
782.13,upi,customer_abandoned,49.0,21,35126.07,1672.67,11.66,active,110401.36,0.0,0.0,0.0,0.0,30.0,658,1
903.06,credit_card,bank_decline,56.0,10,15556.2,1555.62,2.14,inactive,22486.66,0.0,0.0,0.0,0.0,30.0,1703,0
3578.84,wallet,insufficient_funds,35.0,22,49080.02,2230.91,88.0,active,643640.96,2.0,0.0,0.0,0.0,40.0,89,1
489.84,credit_card,customer_abandoned,28.0,18,8575.56,476.42,5.74,active,15639.04,1.0,1.0,0.0,0.0,35.0,1146,1
5148.86,debit_card,customer_abandoned,44.0,17,73467.54,4321.62,4.64,active,165721.81,1.0,0.0,0.0,0.0,35.0,1338,1
2505.11,upi,customer_abandoned,51.0,21,50835.75,2420.75,9.68,inactive,86951.53,2.0,1.0,0.5,0.0,40.0,792,1
2900.36,debit_card,customer_abandoned,43.0,13,30363.71,2335.67,3.27,active,48274.57,1.0,0.0,0.0,0.0,35.0,1453,1
1350.83,debit_card,temporary_bank_issue,33.0,22,54158.28,2461.74,25.03,inactive,118547.45,2.0,1.0,0.5,0.0,40.0,321,1
936.63,upi,bank_decline,32.0,23,20596.73,895.51,5.56,active,31292.77,1.0,1.0,1.0,1.0,5.0,1510,1
1644.4,net_banking,customer_abandoned,33.0,17,26083.44,1534.32,3.61,active,47201.51,1.0,0.0,0.0,0.0,35.0,1718,1
1342.46,upi,insufficient_funds,34.0,24,49633.92,2068.08,12.06,none,84464.47,1.0,0.0,0.0,0.0,35.0,727,1
2707.01,net_banking,network_error,27.0,22,78653.96,3575.18,17.74,none,188537.25,1.0,1.0,0.0,0.0,35.0,453,1
1759.57,wallet,expired_card,43.0,14,20560.54,1468.61,3.29,inactive,26330.65,3.0,0.6666666666666666,0.0,0.0,45.0,1553,0
3673.69,upi,temporary_bank_issue,41.0,17,50316.43,2959.79,5.8,none,72579.71,3.0,1.0,0.3333333333333333,0.0,45.0,1071,1
759.33,upi,network_error,31.0,27,35493.66,1314.58,45.24,none,123654.69,0.0,0.0,0.0,0.0,30.0,218,1
795.05,credit_card,insufficient_funds,18.0,19,20790.18,1094.22,5.13,active,41658.5,1.0,1.0,0.0,0.0,35.0,1353,1
442.98,credit_card,temporary_bank_issue,22.0,17,6211.46,365.38,3.8,active,17013.21,0.0,0.0,0.0,0.0,30.0,1636,1
1083.3,credit_card,insufficient_funds,23.0,19,14941.22,786.38,4.32,inactive,22088.86,2.0,0.5,0.0,0.0,40.0,1608,1
3595.68,upi,bank_decline,26.0,16,35063.2,2191.45,3.06,none,45422.79,0.0,0.0,0.0,0.0,30.0,1911,1
2910.78,upi,expired_card,34.0,17,27690.79,1628.87,68.0,none,224392.72,1.0,1.0,0.0,0.0,35.0,79,0
1301.93,wallet,customer_abandoned,36.0,25,53953.75,2158.15,26.62,active,460373.55,2.0,1.0,0.0,0.0,40.0,343,0
1598.23,credit_card,insufficient_funds,35.0,20,42698.8,2134.94,6.05,none,72695.42,2.0,0.5,0.0,0.0,40.0,1208,1
793.31,upi,customer_abandoned,18.0,22,19620.7,891.85,88.0,active,460141.53,0.0,0.0,0.0,0.0,30.0,27,0
3055.28,upi,authentication_failed,40.0,19,34239.33,1802.07,3.69,active,57922.13,0.0,0.0,0.0,0.0,30.0,1882,0
1151.63,upi,insufficient_funds,27.0,15,40407.15,2693.81,9.16,active,123449.53,0.0,0.0,0.0,0.0,30.0,598,1
752.57,net_banking,customer_abandoned,18.0,16,41084.96,2567.81,9.44,none,68568.63,0.0,0.0,0.0,0.0,30.0,619,1
1912.07,upi,network_error,38.0,23,41586.76,1808.12,92.0,none,376570.17,2.0,0.5,0.0,0.0,40.0,20,0
1603.1,net_banking,customer_abandoned,31.0,21,25326.0,1206.0,16.97,none,61462.29,2.0,0.5,0.0,0.0,40.0,452,1
2304.33,upi,temporary_bank_issue,24.0,27,25074.63,928.69,85.75,none,199824.2,2.0,1.0,0.5,0.5,25.0,115,1
1947.32,wallet,insufficient_funds,42.0,15,37586.25,2505.75,6.0,active,99808.13,0.0,0.0,0.0,0.0,30.0,913,1
1104.09,upi,insufficient_funds,30.0,18,19607.22,1089.29,5.58,active,35635.26,1.0,1.0,0.0,0.0,35.0,1178,1
2799.59,net_banking,bank_decline,37.0,18,43616.16,2423.12,5.88,inactive,67851.09,1.0,1.0,0.0,0.0,35.0,1119,1
479.11,debit_card,network_error,19.0,18,15957.72,886.54,8.22,none,25355.4,2.0,1.0,0.5,0.0,40.0,800,1
1666.89,credit_card,customer_abandoned,39.0,17,19597.43,1152.79,4.6,none,29091.41,1.0,1.0,1.0,1.0,5.0,1351,0
5649.08,wallet,insufficient_funds,18.0,21,82744.83,3940.23,39.95,none,428519.09,1.0,0.0,0.0,0.0,35.0,192,1
991.5,upi,customer_abandoned,23.0,16,19521.12,1220.07,5.41,active,38790.23,4.0,1.0,0.25,0.25,42.5,1080,1
1850.16,upi,customer_abandoned,44.0,15,26565.15,1771.01,60.0,active,402772.12,1.0,1.0,1.0,0.0,35.0,79,0
1921.26,upi,bank_decline,29.0,26,57888.74,2226.49,8.52,active,141730.78,1.0,0.0,0.0,0.0,35.0,1114,1
2080.05,credit_card,bank_decline,31.0,19,33993.28,1789.12,13.99,none,99642.95,2.0,0.5,0.0,0.0,40.0,496,1
937.4,debit_card,network_error,30.0,17,23018.0,1354.0,3.3,none,35324.63,1.0,1.0,1.0,0.0,35.0,1880,1
1839.84,upi,temporary_bank_issue,21.0,17,39167.32,2303.96,4.85,inactive,72026.79,0.0,0.0,0.0,0.0,30.0,1280,1
8485.78,upi,customer_abandoned,24.0,21,133216.65,6343.65,20.62,inactive,460095.99,2.0,0.5,0.0,0.0,40.0,372,1
11800.28,credit_card,expired_card,18.0,18,63599.94,3533.33,6.65,active,167812.74,0.0,0.0,0.0,0.0,30.0,989,0
1467.7,upi,insufficient_funds,27.0,22,31869.86,1448.63,6.03,none,54246.41,1.0,0.0,0.0,0.0,35.0,1333,1
2062.33,credit_card,authentication_failed,40.0,15,22540.05,1502.67,3.44,active,45790.32,0.0,0.0,0.0,0.0,30.0,1594,1
1184.88,upi,insufficient_funds,21.0,15,22537.65,1502.51,4.33,none,33544.88,1.0,1.0,0.0,0.0,35.0,1266,1
2797.09,upi,customer_abandoned,38.0,22,52485.4,2385.7,6.13,active,85753.29,0.0,0.0,0.0,0.0,30.0,1310,1
4962.18,upi,insufficient_funds,44.0,16,42646.4,2665.4,3.1,active,64209.43,2.0,1.0,0.5,0.5,25.0,1888,0
1024.47,credit_card,temporary_bank_issue,26.0,18,34823.7,1934.65,3.91,none,44503.36,0.0,0.0,0.0,0.0,30.0,1680,1
2009.13,upi,temporary_bank_issue,45.0,18,55355.76,3075.32,12.67,inactive,208411.73,1.0,0.0,0.0,0.0,35.0,519,1
1253.03,credit_card,temporary_bank_issue,31.0,20,20627.2,1031.36,7.87,inactive,29617.18,0.0,0.0,0.0,0.0,30.0,928,1
1587.4,upi,insufficient_funds,18.0,20,40656.6,2032.83,30.19,none,130413.52,2.0,0.0,0.0,0.0,40.0,242,1
4255.7,upi,authentication_failed,33.0,16,64179.52,4011.22,2.91,inactive,83532.64,0.0,0.0,0.0,0.0,30.0,2011,0
2004.71,credit_card,temporary_bank_issue,37.0,23,36470.87,1585.69,4.36,none,51773.74,1.0,1.0,0.0,0.0,35.0,1925,1
852.99,debit_card,authentication_failed,30.0,23,39882.69,1734.03,9.33,inactive,95412.03,0.0,0.0,0.0,0.0,30.0,900,1
2370.9,upi,customer_abandoned,34.0,18,22994.46,1277.47,9.57,inactive,36653.86,0.0,0.0,0.0,0.0,30.0,687,0
917.56,debit_card,bank_decline,36.0,17,17294.61,1017.33,3.07,none,23102.09,0.0,0.0,0.0,0.0,30.0,2022,0
639.22,credit_card,temporary_bank_issue,37.0,24,23292.24,970.51,6.22,inactive,33037.44,0.0,0.0,0.0,0.0,30.0,1410,1
785.65,net_banking,insufficient_funds,41.0,15,11095.35,739.69,4.3,inactive,15780.98,2.0,0.5,0.5,0.0,40.0,1275,0
2737.36,upi,expired_card,22.0,13,41082.21,3160.17,2.37,active,74314.11,1.0,1.0,1.0,0.0,35.0,2007,0
2551.96,upi,insufficient_funds,19.0,25,74243.25,2969.73,8.53,inactive,118361.65,0.0,0.0,0.0,0.0,30.0,1071,1
994.3,debit_card,temporary_bank_issue,24.0,21,27423.9,1305.9,4.39,active,58649.07,2.0,1.0,0.5,0.5,25.0,1749,0
2908.39,credit_card,temporary_bank_issue,18.0,15,21814.65,1454.31,3.0,active,33166.51,1.0,1.0,0.0,0.0,35.0,1828,1
2638.14,credit_card,temporary_bank_issue,25.0,11,34174.47,3106.77,3.35,active,82740.9,1.0,0.0,0.0,0.0,35.0,1198,1
4187.58,credit_card,customer_abandoned,43.0,16,63969.76,3998.11,5.47,active,148587.44,0.0,0.0,0.0,0.0,30.0,1068,1
3284.89,credit_card,authentication_failed,31.0,25,62237.0,2489.48,25.15,active,224607.58,0.0,0.0,0.0,0.0,30.0,363,0
1629.3,upi,expired_card,56.0,14,19923.68,1423.12,3.82,active,36233.3,1.0,1.0,1.0,1.0,5.0,1340,0
1185.98,credit_card,customer_abandoned,29.0,22,19649.52,893.16,4.52,none,26412.88,0.0,0.0,0.0,0.0,30.0,1778,0
2786.15,credit_card,insufficient_funds,23.0,19,32557.64,1713.56,31.69,none,118228.85,1.0,1.0,0.0,0.0,35.0,219,1
1342.84,upi,network_error,36.0,24,26466.24,1102.76,22.53,none,101116.38,0.0,0.0,0.0,0.0,30.0,389,1
7206.07,debit_card,insufficient_funds,44.0,20,54922.0,2746.1,4.67,active,95163.31,0.0,0.0,0.0,0.0,30.0,1563,1
2040.04,upi,temporary_bank_issue,24.0,24,33489.12,1395.38,5.37,active,59911.31,0.0,0.0,0.0,0.0,30.0,1632,1
4501.0,net_banking,temporary_bank_issue,24.0,15,41471.55,2764.77,2.76,active,83948.77,0.0,0.0,0.0,0.0,30.0,1985,1
3149.89,net_banking,customer_abandoned,35.0,32,53233.92,1663.56,18.35,active,122846.67,0.0,0.0,0.0,0.0,30.0,637,1
3637.28,credit_card,network_error,33.0,21,67927.86,3234.66,4.35,inactive,114407.38,1.0,1.0,1.0,1.0,5.0,1764,1
838.81,upi,customer_abandoned,23.0,22,23635.26,1074.33,69.27,active,215805.93,2.0,1.0,0.5,0.0,40.0,116,1
3043.53,credit_card,insufficient_funds,20.0,24,108908.4,4537.85,7.42,active,203994.65,0.0,0.0,0.0,0.0,30.0,1182,0
1122.85,credit_card,bank_decline,29.0,15,24224.25,1614.95,6.95,active,77011.86,2.0,0.0,0.0,0.0,40.0,788,0
1438.6,net_banking,expired_card,49.0,19,31697.13,1668.27,9.05,inactive,86330.06,1.0,1.0,0.0,0.0,35.0,767,1
3550.14,debit_card,insufficient_funds,32.0,31,153180.92,4941.32,47.38,active,948903.57,1.0,0.0,0.0,0.0,35.0,239,1
2224.34,debit_card,temporary_bank_issue,30.0,15,30213.6,2014.24,3.68,inactive,38017.1,1.0,1.0,0.0,0.0,35.0,1489,1
2173.45,upi,insufficient_funds,39.0,26,38017.2,1462.2,18.19,active,98707.27,1.0,1.0,0.0,0.0,35.0,522,1
2599.95,debit_card,insufficient_funds,24.0,18,27379.44,1521.08,15.01,active,73206.26,0.0,0.0,0.0,0.0,30.0,438,0
935.59,debit_card,insufficient_funds,23.0,17,9567.09,562.77,11.67,active,31455.21,1.0,1.0,1.0,1.0,5.0,532,0
1343.76,debit_card,network_error,37.0,16,21706.08,1356.63,18.49,none,54339.53,1.0,1.0,1.0,1.0,5.0,316,1
2130.32,credit_card,temporary_bank_issue,34.0,19,30002.52,1579.08,10.24,inactive,45901.68,3.0,0.3333333333333333,0.0,0.0,45.0,678,1
831.53,wallet,network_error,32.0,21,20058.78,955.18,5.15,none,28318.07,1.0,1.0,0.0,0.0,35.0,1488,1
2135.41,credit_card,bank_decline,35.0,14,24442.18,1745.87,3.79,active,66745.44,0.0,0.0,0.0,0.0,30.0,1349,1
2063.77,credit_card,temporary_bank_issue,34.0,11,28188.71,2562.61,8.32,active,146451.2,0.0,0.0,0.0,0.0,30.0,483,1
1445.99,credit_card,bank_decline,18.0,20,22145.8,1107.29,6.66,active,40905.76,1.0,0.0,0.0,0.0,35.0,1097,0
1784.79,credit_card,expired_card,28.0,13,22527.83,1732.91,47.01,active,402543.14,2.0,0.5,0.0,0.0,40.0,101,0
567.77,upi,temporary_bank_issue,40.0,15,18129.0,1208.6,4.26,none,29240.18,0.0,0.0,0.0,0.0,30.0,1287,1
1777.9,upi,bank_decline,45.0,27,41356.17,1531.71,25.48,active,137884.71,2.0,0.5,0.0,0.0,40.0,387,1
2893.45,net_banking,insufficient_funds,41.0,15,43323.6,2888.24,7.51,inactive,81932.62,4.0,0.5,0.25,0.0,50.0,730,1
1198.23,credit_card,insufficient_funds,46.0,19,28783.48,1514.92,10.79,active,82569.0,2.0,0.5,0.0,0.0,40.0,643,1
3073.22,credit_card,temporary_bank_issue,42.0,15,25128.6,1675.24,7.12,active,60664.19,0.0,0.0,0.0,0.0,30.0,770,1
1741.1,debit_card,network_error,32.0,16,18344.96,1146.56,2.87,active,40881.69,1.0,1.0,1.0,0.0,35.0,2037,1
4307.14,credit_card,customer_abandoned,28.0,16,23465.28,1466.58,2.96,active,34694.4,0.0,0.0,0.0,0.0,30.0,1976,1
298.93,upi,temporary_bank_issue,28.0,13,6784.05,521.85,3.62,active,14378.61,2.0,0.5,0.0,0.0,40.0,1313,1
5130.07,upi,customer_abandoned,34.0,17,50769.14,2986.42,4.53,active,75124.21,3.0,0.6666666666666666,0.3333333333333333,0.0,45.0,1371,1
861.41,upi,customer_abandoned,29.0,23,22732.28,988.36,4.09,inactive,29695.24,0.0,0.0,0.0,0.0,30.0,2055,0
6668.8,wallet,bank_decline,34.0,15,64557.75,4303.85,5.1,active,147703.74,0.0,0.0,0.0,0.0,30.0,1075,1
672.02,upi,insufficient_funds,36.0,18,29676.06,1648.67,3.52,none,38844.91,0.0,0.0,0.0,0.0,30.0,1866,1
2412.62,net_banking,customer_abandoned,26.0,17,28341.72,1667.16,4.98,inactive,40673.27,0.0,0.0,0.0,0.0,30.0,1248,1
1229.51,upi,expired_card,32.0,13,31610.02,2431.54,52.0,active,450621.08,1.0,1.0,1.0,0.0,35.0,55,1
1919.03,credit_card,temporary_bank_issue,18.0,28,58727.48,2097.41,7.43,active,104063.85,1.0,0.0,0.0,0.0,35.0,1376,1
5286.82,net_banking,expired_card,23.0,13,50923.21,3917.17,2.7,inactive,87437.16,0.0,0.0,0.0,0.0,30.0,1761,1
1647.28,upi,network_error,31.0,18,26957.16,1497.62,9.58,none,69432.59,2.0,0.5,0.0,0.0,40.0,686,1
2052.42,upi,customer_abandoned,19.0,22,36813.92,1673.36,10.69,active,141693.79,4.0,0.75,0.25,0.0,50.0,752,1
696.17,upi,insufficient_funds,42.0,10,6006.8,600.68,2.04,none,8174.42,0.0,0.0,0.0,0.0,30.0,1792,0
2499.25,upi,authentication_failed,46.0,17,30627.54,1801.62,4.9,active,68700.51,0.0,0.0,0.0,0.0,30.0,1266,1
3031.86,debit_card,customer_abandoned,48.0,13,39696.41,3053.57,4.7,active,76608.24,2.0,0.5,0.0,0.0,40.0,1011,1
2310.32,debit_card,expired_card,41.0,25,23786.75,951.47,7.97,inactive,37903.56,1.0,1.0,1.0,1.0,5.0,1146,1
1449.96,upi,bank_decline,30.0,25,42621.75,1704.87,30.74,active,170915.16,2.0,0.5,0.5,0.0,40.0,297,0
705.11,net_banking,customer_abandoned,28.0,21,15966.51,760.31,5.3,none,28075.21,1.0,0.0,0.0,0.0,35.0,1448,1
1387.04,upi,bank_decline,18.0,16,34413.92,2150.87,6.37,active,76274.49,1.0,1.0,0.0,0.0,35.0,917,1
2662.76,credit_card,network_error,37.0,20,55904.0,2795.2,6.33,active,121581.82,2.0,0.0,0.0,0.0,40.0,1154,0
1881.28,upi,customer_abandoned,18.0,12,15195.24,1266.27,3.01,active,25491.53,0.0,0.0,0.0,0.0,30.0,1457,1
685.16,debit_card,customer_abandoned,29.0,19,24405.88,1284.52,12.2,none,55547.33,1.0,1.0,1.0,1.0,5.0,569,1
368.48,wallet,temporary_bank_issue,19.0,13,9071.66,697.82,2.64,active,14729.86,1.0,1.0,0.0,0.0,35.0,1797,1
6128.81,debit_card,network_error,23.0,12,32465.16,2705.43,12.74,inactive,102465.92,1.0,1.0,0.0,0.0,35.0,344,1
1349.42,net_banking,customer_abandoned,41.0,20,31593.8,1579.69,54.11,active,402893.74,2.0,0.5,0.0,0.0,40.0,135,0
851.39,debit_card,temporary_bank_issue,18.0,13,8882.12,683.24,12.3,none,32239.26,0.0,0.0,0.0,0.0,30.0,386,1
799.35,upi,bank_decline,28.0,19,20418.35,1074.65,3.5,none,30127.35,2.0,1.0,1.0,0.5,25.0,1981,1
5198.85,credit_card,insufficient_funds,31.0,20,63990.0,3199.5,47.75,none,396682.77,1.0,1.0,1.0,1.0,5.0,153,0
1794.06,upi,temporary_bank_issue,24.0,12,15817.44,1318.12,4.89,none,32212.38,1.0,0.0,0.0,0.0,35.0,897,1
1570.47,net_banking,authentication_failed,18.0,22,43424.04,1973.82,5.42,none,65874.86,5.0,0.4,0.2,0.2,49.0,1483,0
579.91,wallet,authentication_failed,23.0,11,8184.11,744.01,7.37,active,28786.08,0.0,0.0,0.0,0.0,30.0,545,1
968.47,upi,customer_abandoned,32.0,19,24580.3,1293.7,8.66,none,48465.55,0.0,0.0,0.0,0.0,30.0,801,1
956.35,debit_card,bank_decline,44.0,21,11078.13,527.53,21.67,none,48167.8,3.0,0.6666666666666666,0.3333333333333333,0.0,45.0,354,1
6154.08,upi,insufficient_funds,41.0,18,67809.96,3767.22,4.64,none,90382.75,1.0,1.0,0.0,0.0,35.0,1416,1
2481.1,credit_card,temporary_bank_issue,37.0,19,93145.6,4902.4,20.12,active,274957.05,1.0,1.0,1.0,0.0,35.0,345,1
6301.23,upi,insufficient_funds,41.0,16,52597.12,3287.32,64.0,active,1447688.0,0.0,0.0,0.0,0.0,30.0,17,1
942.84,upi,temporary_bank_issue,34.0,16,18644.48,1165.28,3.04,none,27994.2,4.0,1.0,0.25,0.25,42.5,1921,0
1728.03,debit_card,network_error,41.0,23,41206.57,1791.59,4.79,inactive,64195.89,1.0,1.0,1.0,0.0,35.0,1755,1
1496.8,net_banking,customer_abandoned,32.0,20,27561.4,1378.07,6.12,active,43515.38,0.0,0.0,0.0,0.0,30.0,1194,1
10727.63,upi,insufficient_funds,39.0,17,106426.29,6260.37,5.78,active,194419.81,0.0,0.0,0.0,0.0,30.0,1074,1
2727.34,net_banking,authentication_failed,43.0,18,30195.18,1677.51,8.4,inactive,68598.62,1.0,0.0,0.0,0.0,35.0,783,1
1443.1,net_banking,authentication_failed,41.0,17,30763.88,1809.64,4.17,none,42878.12,0.0,0.0,0.0,0.0,30.0,1488,1
786.44,wallet,customer_abandoned,18.0,25,31153.0,1246.12,9.0,none,56786.52,0.0,0.0,0.0,0.0,30.0,1015,1
2597.6,upi,authentication_failed,26.0,19,20000.16,1052.64,5.51,active,49342.58,2.0,0.5,0.0,0.0,40.0,1260,0
3833.37,debit_card,bank_decline,34.0,16,31984.96,1999.06,3.75,active,78292.2,1.0,1.0,0.0,0.0,35.0,1558,0
6127.99,debit_card,authentication_failed,23.0,18,50215.5,2789.75,7.73,active,160686.02,1.0,0.0,0.0,0.0,35.0,851,1
3770.74,debit_card,temporary_bank_issue,19.0,22,53062.02,2411.91,6.15,inactive,75244.52,0.0,0.0,0.0,0.0,30.0,1306,1
1900.73,credit_card,bank_decline,24.0,13,24282.44,1867.88,14.22,active,124161.9,2.0,0.5,0.0,0.0,40.0,334,1
1034.36,upi,customer_abandoned,27.0,19,20468.7,1077.3,4.2,active,36269.51,4.0,0.5,0.0,0.0,50.0,1652,1
2542.87,debit_card,bank_decline,31.0,20,45208.2,2260.41,4.29,none,66862.64,2.0,0.5,0.0,0.0,40.0,1701,1
3058.38,credit_card,customer_abandoned,31.0,22,40891.84,1858.72,19.65,active,131357.47,0.0,0.0,0.0,0.0,30.0,409,1
1948.87,upi,temporary_bank_issue,46.0,23,41731.2,1814.4,19.22,active,175082.88,1.0,1.0,0.0,0.0,35.0,437,1
878.97,upi,temporary_bank_issue,27.0,20,34325.0,1716.25,16.53,active,132332.66,0.0,0.0,0.0,0.0,30.0,442,1
536.57,upi,bank_decline,18.0,20,32969.4,1648.47,3.68,active,74354.47,1.0,1.0,0.0,0.0,35.0,1983,0
4368.17,net_banking,insufficient_funds,18.0,21,79465.68,3784.08,9.27,none,139106.59,1.0,1.0,0.0,0.0,35.0,827,0
498.74,credit_card,network_error,18.0,18,19866.96,1103.72,4.08,active,44908.96,0.0,0.0,0.0,0.0,30.0,1612,1
569.28,upi,temporary_bank_issue,41.0,18,10351.08,575.06,4.53,none,15732.72,2.0,1.0,0.0,0.0,40.0,1451,1
2166.91,debit_card,authentication_failed,30.0,14,32357.36,2311.24,9.56,none,69836.58,0.0,0.0,0.0,0.0,30.0,535,1
1142.99,credit_card,authentication_failed,32.0,22,23451.56,1065.98,5.66,none,31798.19,1.0,0.0,0.0,0.0,35.0,1419,0
5377.15,upi,network_error,36.0,19,75817.03,3990.37,8.55,none,156747.1,1.0,1.0,0.0,0.0,35.0,812,1
2231.26,upi,authentication_failed,36.0,20,24304.8,1215.24,5.38,active,47171.91,1.0,0.0,0.0,0.0,35.0,1358,0
1299.22,net_banking,insufficient_funds,30.0,23,31085.65,1351.55,6.32,active,66297.53,0.0,0.0,0.0,0.0,30.0,1330,1
2365.05,upi,authentication_failed,37.0,21,50675.94,2413.14,6.51,active,119475.8,3.0,0.0,0.0,0.0,45.0,1178,1
2031.22,upi,network_error,43.0,17,27134.72,1596.16,24.84,active,109551.78,1.0,0.0,0.0,0.0,35.0,250,1
973.12,upi,bank_decline,42.0,15,17567.7,1171.18,2.68,active,22288.24,2.0,0.5,0.5,0.5,25.0,2042,0
1547.41,debit_card,temporary_bank_issue,23.0,17,27100.21,1594.13,21.12,none,65421.84,2.0,0.5,0.0,0.0,40.0,294,1
2570.03,upi,customer_abandoned,39.0,24,52707.84,2196.16,19.83,none,103355.18,2.0,0.5,0.0,0.0,40.0,442,0
763.43,debit_card,network_error,32.0,27,24279.21,899.23,36.8,none,66794.45,0.0,0.0,0.0,0.0,30.0,268,1
482.8,debit_card,temporary_bank_issue,24.0,14,6869.66,490.69,4.17,inactive,15636.85,1.0,0.0,0.0,0.0,35.0,1225,1
621.47,credit_card,insufficient_funds,36.0,18,14028.12,779.34,3.35,none,17316.44,0.0,0.0,0.0,0.0,30.0,1962,1
4161.95,upi,insufficient_funds,42.0,23,66015.29,2870.23,4.71,none,80749.21,2.0,0.5,0.5,0.0,40.0,1782,1
985.8,upi,insufficient_funds,26.0,16,23961.76,1497.61,18.26,active,160738.2,2.0,1.0,0.0,0.0,40.0,320,0
8078.43,upi,expired_card,30.0,19,91853.03,4834.37,3.5,active,143134.07,3.0,0.3333333333333333,0.3333333333333333,0.0,45.0,1985,0
1485.52,credit_card,bank_decline,23.0,20,50594.8,2529.74,4.32,none,80205.49,0.0,0.0,0.0,0.0,30.0,1691,1
4516.9,credit_card,expired_card,23.0,15,37799.7,2519.98,2.93,active,64397.76,0.0,0.0,0.0,0.0,30.0,1872,1
9091.89,upi,bank_decline,27.0,19,82944.5,4365.5,4.35,none,112096.17,1.0,1.0,1.0,0.0,35.0,1597,1
1162.29,debit_card,temporary_bank_issue,34.0,19,18547.8,976.2,9.0,inactive,42419.68,0.0,0.0,0.0,0.0,30.0,771,1
1257.71,upi,temporary_bank_issue,48.0,19,28189.73,1483.67,18.56,active,97023.09,3.0,1.0,0.0,0.0,45.0,374,1
2468.92,wallet,network_error,24.0,22,54338.02,2469.91,4.15,active,87511.11,1.0,0.0,0.0,0.0,35.0,1936,1
586.58,credit_card,customer_abandoned,40.0,20,13461.0,673.05,19.12,none,32650.87,1.0,1.0,0.0,0.0,35.0,382,0
3061.8,net_banking,authentication_failed,28.0,25,91527.5,3661.1,60.07,active,1427833.58,1.0,0.0,0.0,0.0,35.0,152,1
